"id","type","test","result","n","rng"
"19e.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",8e-05,25,"1"
"19e.txt","Fabricated","Multivariate association, M-SD congruent",0.591275253106868,25,"1"
"19e.txt","Fabricated","Multivariate association, M-SD incongruent",0.656770815095582,25,"1"
"19e.txt","Fabricated","Multivariate association, M-M across",0.875752398425934,25,"1"
"19e.txt","Fabricated","Multivariate association, SD-SD across",0.531383323894617,25,"1"
"19e.txt","Fabricated","Effect size (r)",0.405562993695248,25,"1"
"1se.txt","Fabricated","Benford, congruent means",2.59556626772991e-12,25,"1"
"1se.txt","Fabricated","Benford, congruent sds",0.00140322780808598,25,"1"
"1se.txt","Fabricated","Benford, incongruent means",7.66358096241841e-07,25,"1"
"1se.txt","Fabricated","Benford, incongruent sds",4.74521236888233e-08,25,"1"
"1se.txt","Fabricated","Terminal digits, congruent means",0.89776259712149,25,"1"
"1se.txt","Fabricated","Terminal digits, congruent sds",0.595548507284206,25,"1"
"1se.txt","Fabricated","Terminal digits, incongruent means",0.514123620231075,25,"1"
"1se.txt","Fabricated","Terminal digits, incongruent sds",0.75975627887207,25,"1"
"1se.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"1se.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"1se.txt","Fabricated","Multivariate association, M-SD congruent",0.634706503124748,25,"1"
"1se.txt","Fabricated","Multivariate association, M-SD incongruent",0.761892691886618,25,"1"
"1se.txt","Fabricated","Multivariate association, M-M across",0.245701436224554,25,"1"
"1se.txt","Fabricated","Multivariate association, SD-SD across",0.531024567833434,25,"1"
"1se.txt","Fabricated","Effect size (r)",0.604181049305861,25,"1"
"1zm.txt","Fabricated","Benford, congruent means",1.634301427469e-08,25,"0"
"1zm.txt","Fabricated","Benford, congruent sds",3.09122896917929e-06,25,"0"
"1zm.txt","Fabricated","Benford, incongruent means",5.35211670226025e-11,25,"0"
"1zm.txt","Fabricated","Benford, incongruent sds",4.6174676204496e-06,25,"0"
"1zm.txt","Fabricated","Terminal digits, congruent means",0.978072067711645,25,"0"
"1zm.txt","Fabricated","Terminal digits, congruent sds",0.678685785296075,25,"0"
"1zm.txt","Fabricated","Terminal digits, incongruent means",0.0805185128187637,25,"0"
"1zm.txt","Fabricated","Terminal digits, incongruent sds",0.366917799112752,25,"0"
"1zm.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"1zm.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"1zm.txt","Fabricated","Multivariate association, M-SD congruent",0.614186599168133,25,"0"
"1zm.txt","Fabricated","Multivariate association, M-SD incongruent",0.165239625099512,25,"0"
"1zm.txt","Fabricated","Multivariate association, M-M across",0.949933017538151,25,"0"
"1zm.txt","Fabricated","Multivariate association, SD-SD across",-0.202693423508961,25,"0"
"1zm.txt","Fabricated","Effect size (r)",0.294654007679583,25,"0"
"2a9.txt","Fabricated","Benford, congruent means",1.90912355043825e-15,25,"1"
"2a9.txt","Fabricated","Benford, congruent sds",0.38996283725303,25,"1"
"2a9.txt","Fabricated","Benford, incongruent means",4.69336638299163e-17,25,"1"
"2a9.txt","Fabricated","Benford, incongruent sds",0.0536487409243254,25,"1"
"2a9.txt","Fabricated","Terminal digits, congruent means",0.595548507284206,25,"1"
"2a9.txt","Fabricated","Terminal digits, congruent sds",0.00715997700854115,25,"1"
"2a9.txt","Fabricated","Terminal digits, incongruent means",0.30412581641191,25,"1"
"2a9.txt","Fabricated","Terminal digits, incongruent sds",0.129619591332762,25,"1"
"2a9.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"2a9.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"2a9.txt","Fabricated","Multivariate association, M-SD congruent",0.56176748920726,25,"1"
"2a9.txt","Fabricated","Multivariate association, M-SD incongruent",0.306294472031801,25,"1"
"2a9.txt","Fabricated","Multivariate association, M-M across",0.816930382323958,25,"1"
"2a9.txt","Fabricated","Multivariate association, SD-SD across",-0.0496252133615378,25,"1"
"2a9.txt","Fabricated","Effect size (r)",0.423348316998209,25,"1"
"2f5.txt","Fabricated","Benford, congruent means",1.95794117206708e-70,25,"0"
"2f5.txt","Fabricated","Benford, congruent sds",4.13707238406844e-12,25,"0"
"2f5.txt","Fabricated","Benford, incongruent means",5.41144712595069e-57,25,"0"
"2f5.txt","Fabricated","Benford, incongruent sds",1.35396338129287e-11,25,"0"
"2f5.txt","Fabricated","Terminal digits, congruent means",0.437274188913867,25,"0"
"2f5.txt","Fabricated","Terminal digits, congruent sds",0.834308260193408,25,"0"
"2f5.txt","Fabricated","Terminal digits, incongruent means",0.994249945420295,25,"0"
"2f5.txt","Fabricated","Terminal digits, incongruent sds",0.678685785296075,25,"0"
"2f5.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"2f5.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"2f5.txt","Fabricated","Multivariate association, M-SD congruent",0.542167755145262,25,"0"
"2f5.txt","Fabricated","Multivariate association, M-SD incongruent",0.374278241968641,25,"0"
"2f5.txt","Fabricated","Multivariate association, M-M across",0.0487871919823973,25,"0"
"2f5.txt","Fabricated","Multivariate association, SD-SD across",-0.0177482774837786,25,"0"
"2f5.txt","Fabricated","Effect size (r)",0.581202590602068,25,"0"
"3pl.txt","Fabricated","Benford, congruent means",2.31423548073033e-07,25,"0"
"3pl.txt","Fabricated","Benford, congruent sds",0.0390268139453252,25,"0"
"3pl.txt","Fabricated","Benford, incongruent means",1.43544546502561e-08,25,"0"
"3pl.txt","Fabricated","Benford, incongruent sds",0.49745291839295,25,"0"
"3pl.txt","Fabricated","Terminal digits, congruent means",0.1626062621903,25,"0"
"3pl.txt","Fabricated","Terminal digits, congruent sds",0.834308260193408,25,"0"
"3pl.txt","Fabricated","Terminal digits, incongruent means",0.514123620231075,25,"0"
"3pl.txt","Fabricated","Terminal digits, incongruent sds",0.514123620231075,25,"0"
"3pl.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"0"
"3pl.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"0"
"3pl.txt","Fabricated","Multivariate association, M-SD congruent",0.781920081505613,25,"0"
"3pl.txt","Fabricated","Multivariate association, M-SD incongruent",0.603946032789946,25,"0"
"3pl.txt","Fabricated","Multivariate association, M-M across",0.767042307728004,25,"0"
"3pl.txt","Fabricated","Multivariate association, SD-SD across",0.736425315018058,25,"0"
"3pl.txt","Fabricated","Effect size (r)",0.362823308627957,25,"0"
"3wn.txt","Fabricated","Benford, congruent means",3.53968617259006e-20,25,"0"
"3wn.txt","Fabricated","Benford, congruent sds",7.77634477689056e-05,25,"0"
"3wn.txt","Fabricated","Benford, incongruent means",1.56868430668491e-07,25,"0"
"3wn.txt","Fabricated","Benford, incongruent sds",3.67593683503484e-08,25,"0"
"3wn.txt","Fabricated","Terminal digits, congruent means",0.978072067711645,25,"0"
"3wn.txt","Fabricated","Terminal digits, congruent sds",0.514123620231075,25,"0"
"3wn.txt","Fabricated","Terminal digits, incongruent means",0.129619591332762,25,"0"
"3wn.txt","Fabricated","Terminal digits, incongruent sds",0.75975627887207,25,"0"
"3wn.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"3wn.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"3wn.txt","Fabricated","Multivariate association, M-SD congruent",0.67067642912874,25,"0"
"3wn.txt","Fabricated","Multivariate association, M-SD incongruent",0.542168447716737,25,"0"
"3wn.txt","Fabricated","Multivariate association, M-M across",0.783100943310084,25,"0"
"3wn.txt","Fabricated","Multivariate association, SD-SD across",0.257960321789046,25,"0"
"3wn.txt","Fabricated","Effect size (r)",0.636463030034984,25,"0"
"82z.txt","Fabricated","Benford, congruent means",1.24804024336756e-16,25,"1"
"82z.txt","Fabricated","Benford, congruent sds",0.0939494309462347,25,"1"
"82z.txt","Fabricated","Benford, incongruent means",5.98079544955664e-11,25,"1"
"82z.txt","Fabricated","Benford, incongruent sds",0.764752092634916,25,"1"
"82z.txt","Fabricated","Terminal digits, congruent means",0.366917799112752,25,"1"
"82z.txt","Fabricated","Terminal digits, congruent sds",0.678685785296075,25,"1"
"82z.txt","Fabricated","Terminal digits, incongruent means",0.437274188913867,25,"1"
"82z.txt","Fabricated","Terminal digits, incongruent sds",0.75975627887207,25,"1"
"82z.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"82z.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"82z.txt","Fabricated","Multivariate association, M-SD congruent",0.493408147063236,25,"1"
"82z.txt","Fabricated","Multivariate association, M-SD incongruent",0.56550619710955,25,"1"
"82z.txt","Fabricated","Multivariate association, M-M across",0.838991942452536,25,"1"
"82z.txt","Fabricated","Multivariate association, SD-SD across",0.611689205088394,25,"1"
"82z.txt","Fabricated","Effect size (r)",0.316256694363927,25,"1"
"8nb.txt","Fabricated","Benford, congruent means",9.00946741539805e-09,25,"0"
"8nb.txt","Fabricated","Benford, congruent sds",9.26976639023467e-05,25,"0"
"8nb.txt","Fabricated","Benford, incongruent means",1.49136543879326e-12,25,"0"
"8nb.txt","Fabricated","Benford, incongruent sds",2.40583485731563e-05,25,"0"
"8nb.txt","Fabricated","Terminal digits, congruent means",0.946307673764427,25,"0"
"8nb.txt","Fabricated","Terminal digits, congruent sds",0.0375660835425708,25,"0"
"8nb.txt","Fabricated","Terminal digits, incongruent means",0.437274188913867,25,"0"
"8nb.txt","Fabricated","Terminal digits, incongruent sds",0.89776259712149,25,"0"
"8nb.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"8nb.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"8nb.txt","Fabricated","Multivariate association, M-SD congruent",-0.122095718800081,25,"0"
"8nb.txt","Fabricated","Multivariate association, M-SD incongruent",-0.180298936663149,25,"0"
"8nb.txt","Fabricated","Multivariate association, M-M across",-0.387306621508954,25,"0"
"8nb.txt","Fabricated","Multivariate association, SD-SD across",0.135318755187113,25,"0"
"8nb.txt","Fabricated","Effect size (r)",0.334666323996264,25,"0"
"ez8.txt","Fabricated","Benford, congruent means",2.00313999875489e-23,25,"1"
"ez8.txt","Fabricated","Benford, congruent sds",6.27287422482004e-06,25,"1"
"ez8.txt","Fabricated","Benford, incongruent means",6.56594058682464e-29,25,"1"
"ez8.txt","Fabricated","Benford, incongruent sds",0.00142403298568786,25,"1"
"ez8.txt","Fabricated","Terminal digits, congruent means",0.1626062621903,25,"1"
"ez8.txt","Fabricated","Terminal digits, congruent sds",0.366917799112752,25,"1"
"ez8.txt","Fabricated","Terminal digits, incongruent means",0.595548507284206,25,"1"
"ez8.txt","Fabricated","Terminal digits, incongruent sds",0.366917799112752,25,"1"
"ez8.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"ez8.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",7e-05,25,"1"
"ez8.txt","Fabricated","Multivariate association, M-SD congruent",0.665207006581344,25,"1"
"ez8.txt","Fabricated","Multivariate association, M-SD incongruent",0.391511563645016,25,"1"
"ez8.txt","Fabricated","Multivariate association, M-M across",0.880800905802681,25,"1"
"ez8.txt","Fabricated","Multivariate association, SD-SD across",0.867079923020517,25,"1"
"ez8.txt","Fabricated","Effect size (r)",0.472232053220962,25,"1"
"g2f.txt","Fabricated","Benford, congruent means",5.12392490036957e-13,25,"1"
"g2f.txt","Fabricated","Benford, congruent sds",0.12666552305681,25,"1"
"g2f.txt","Fabricated","Benford, incongruent means",4.37551887990641e-12,25,"1"
"g2f.txt","Fabricated","Benford, incongruent sds",0.0239555848635804,25,"1"
"g2f.txt","Fabricated","Terminal digits, congruent means",0.678685785296075,25,"1"
"g2f.txt","Fabricated","Terminal digits, congruent sds",0.30412581641191,25,"1"
"g2f.txt","Fabricated","Terminal digits, incongruent means",0.946307673764427,25,"1"
"g2f.txt","Fabricated","Terminal digits, incongruent sds",0.30412581641191,25,"1"
"g2f.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"g2f.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00023,25,"1"
"g2f.txt","Fabricated","Multivariate association, M-SD congruent",0.290708404784267,25,"1"
"g2f.txt","Fabricated","Multivariate association, M-SD incongruent",-0.237622340465349,25,"1"
"g2f.txt","Fabricated","Multivariate association, M-M across",0.132286674062941,25,"1"
"g2f.txt","Fabricated","Multivariate association, SD-SD across",-0.205637605815977,25,"1"
"g2f.txt","Fabricated","Effect size (r)",0.320478835228629,25,"1"
"h5w.txt","Fabricated","Benford, congruent means",1.17371228906788e-20,25,"1"
"h5w.txt","Fabricated","Benford, congruent sds",0.44090705275062,25,"1"
"h5w.txt","Fabricated","Benford, incongruent means",8.21683632964447e-15,25,"1"
"h5w.txt","Fabricated","Benford, incongruent sds",0.0736483312662799,25,"1"
"h5w.txt","Fabricated","Terminal digits, congruent means",0.595548507284206,25,"1"
"h5w.txt","Fabricated","Terminal digits, congruent sds",0.30412581641191,25,"1"
"h5w.txt","Fabricated","Terminal digits, incongruent means",0.595548507284206,25,"1"
"h5w.txt","Fabricated","Terminal digits, incongruent sds",0.202267685405825,25,"1"
"h5w.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"h5w.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00019,25,"1"
"h5w.txt","Fabricated","Multivariate association, M-SD congruent",0.625404619365716,25,"1"
"h5w.txt","Fabricated","Multivariate association, M-SD incongruent",0.829883868699378,25,"1"
"h5w.txt","Fabricated","Multivariate association, M-M across",0.845360101132767,25,"1"
"h5w.txt","Fabricated","Multivariate association, SD-SD across",0.461277353259444,25,"1"
"h5w.txt","Fabricated","Effect size (r)",0.380573852907593,25,"1"
"h65.txt","Fabricated","Benford, congruent means",9.29032342726524e-17,25,"1"
"h65.txt","Fabricated","Benford, congruent sds",1.40164429531199e-08,25,"1"
"h65.txt","Fabricated","Benford, incongruent means",1.56848889319657e-14,25,"1"
"h65.txt","Fabricated","Benford, incongruent sds",7.0739974042943e-07,25,"1"
"h65.txt","Fabricated","Terminal digits, congruent means",0.0167174592729668,25,"1"
"h65.txt","Fabricated","Terminal digits, congruent sds",0.1626062621903,25,"1"
"h65.txt","Fabricated","Terminal digits, incongruent means",0.366917799112752,25,"1"
"h65.txt","Fabricated","Terminal digits, incongruent sds",0.834308260193408,25,"1"
"h65.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"h65.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"1"
"h65.txt","Fabricated","Multivariate association, M-SD congruent",0.0144082550410225,25,"1"
"h65.txt","Fabricated","Multivariate association, M-SD incongruent",0.210048830618357,25,"1"
"h65.txt","Fabricated","Multivariate association, M-M across",0.659027077927657,25,"1"
"h65.txt","Fabricated","Multivariate association, SD-SD across",0.363872033622728,25,"1"
"h65.txt","Fabricated","Effect size (r)",0.371676089032614,25,"1"
"hsu.txt","Fabricated","Benford, congruent means",3.06262323950706e-14,25,"1"
"hsu.txt","Fabricated","Benford, congruent sds",8.79082373278532e-09,25,"1"
"hsu.txt","Fabricated","Benford, incongruent means",0.000507443568098535,25,"1"
"hsu.txt","Fabricated","Benford, incongruent sds",0.363323818175293,25,"1"
"hsu.txt","Fabricated","Terminal digits, congruent means",0.366917799112752,25,"1"
"hsu.txt","Fabricated","Terminal digits, congruent sds",0.595548507284206,25,"1"
"hsu.txt","Fabricated","Terminal digits, incongruent means",0.202267685405825,25,"1"
"hsu.txt","Fabricated","Terminal digits, incongruent sds",0.249283893976649,25,"1"
"hsu.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"hsu.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"hsu.txt","Fabricated","Multivariate association, M-SD congruent",-0.187140517237984,25,"1"
"hsu.txt","Fabricated","Multivariate association, M-SD incongruent",0.542078165438492,25,"1"
"hsu.txt","Fabricated","Multivariate association, M-M across",0.0636919964100598,25,"1"
"hsu.txt","Fabricated","Multivariate association, SD-SD across",-0.0236134751952164,25,"1"
"hsu.txt","Fabricated","Effect size (r)",0.487561827915054,25,"1"
"jgg.txt","Fabricated","Benford, congruent means",3.27958584506217e-06,25,"0"
"jgg.txt","Fabricated","Benford, congruent sds",9.65745460471163e-06,25,"0"
"jgg.txt","Fabricated","Benford, incongruent means",0.00014078651624686,25,"0"
"jgg.txt","Fabricated","Benford, incongruent sds",5.02803960312359e-37,25,"0"
"jgg.txt","Fabricated","Terminal digits, congruent means",0.30412581641191,25,"0"
"jgg.txt","Fabricated","Terminal digits, congruent sds",0.366917799112752,25,"0"
"jgg.txt","Fabricated","Terminal digits, incongruent means",0.00953490982575017,25,"0"
"jgg.txt","Fabricated","Terminal digits, incongruent sds",0.366917799112752,25,"0"
"jgg.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"0"
"jgg.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"0"
"jgg.txt","Fabricated","Multivariate association, M-SD congruent",0.533688563907125,25,"0"
"jgg.txt","Fabricated","Multivariate association, M-SD incongruent",0.328857782230034,25,"0"
"jgg.txt","Fabricated","Multivariate association, M-M across",0.48893982353886,25,"0"
"jgg.txt","Fabricated","Multivariate association, SD-SD across",0.269129484916253,25,"0"
"jgg.txt","Fabricated","Effect size (r)",0.481195672079066,25,"0"
"jmq.txt","Fabricated","Benford, congruent means",8.81221054386685e-26,25,"1"
"jmq.txt","Fabricated","Benford, congruent sds",0.00802570963387679,25,"1"
"jmq.txt","Fabricated","Benford, incongruent means",2.34916077455416e-11,25,"1"
"jmq.txt","Fabricated","Benford, incongruent sds",0.390503950129685,25,"1"
"jmq.txt","Fabricated","Terminal digits, congruent means",0.437274188913867,25,"1"
"jmq.txt","Fabricated","Terminal digits, congruent sds",0.595548507284206,25,"1"
"jmq.txt","Fabricated","Terminal digits, incongruent means",0.30412581641191,25,"1"
"jmq.txt","Fabricated","Terminal digits, incongruent sds",0.0288171732612586,25,"1"
"jmq.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"1"
"jmq.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"jmq.txt","Fabricated","Multivariate association, M-SD congruent",0.873715118841009,25,"1"
"jmq.txt","Fabricated","Multivariate association, M-SD incongruent",0.839857215051291,25,"1"
"jmq.txt","Fabricated","Multivariate association, M-M across",0.707515051899571,25,"1"
"jmq.txt","Fabricated","Multivariate association, SD-SD across",0.387320345230447,25,"1"
"jmq.txt","Fabricated","Effect size (r)",0.340899577827346,25,"1"
"nbu.txt","Fabricated","Benford, congruent means",1.12389753256723e-09,25,"0"
"nbu.txt","Fabricated","Benford, congruent sds",0.00603807600571772,25,"0"
"nbu.txt","Fabricated","Benford, incongruent means",1.86893605114787e-08,25,"0"
"nbu.txt","Fabricated","Benford, incongruent sds",0.00140322780808598,25,"0"
"nbu.txt","Fabricated","Terminal digits, congruent means",0.437274188913867,25,"0"
"nbu.txt","Fabricated","Terminal digits, congruent sds",0.946307673764427,25,"0"
"nbu.txt","Fabricated","Terminal digits, incongruent means",0.437274188913867,25,"0"
"nbu.txt","Fabricated","Terminal digits, incongruent sds",0.978072067711645,25,"0"
"nbu.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0.00025,25,"0"
"nbu.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",9e-05,25,"0"
"nbu.txt","Fabricated","Multivariate association, M-SD congruent",0.132508183021596,25,"0"
"nbu.txt","Fabricated","Multivariate association, M-SD incongruent",0.0264036504591064,25,"0"
"nbu.txt","Fabricated","Multivariate association, M-M across",0.0079782528835321,25,"0"
"nbu.txt","Fabricated","Multivariate association, SD-SD across",0.211882166366521,25,"0"
"nbu.txt","Fabricated","Effect size (r)",0.325470969114109,25,"0"
"o2f.txt","Fabricated","Benford, congruent means",3.7982176063894e-10,25,"1"
"o2f.txt","Fabricated","Benford, congruent sds",0.0024053736942284,25,"1"
"o2f.txt","Fabricated","Benford, incongruent means",1.94572504602794e-14,25,"1"
"o2f.txt","Fabricated","Benford, incongruent sds",2.31148797069565e-05,25,"1"
"o2f.txt","Fabricated","Terminal digits, congruent means",0.437274188913867,25,"1"
"o2f.txt","Fabricated","Terminal digits, congruent sds",0.75975627887207,25,"1"
"o2f.txt","Fabricated","Terminal digits, incongruent means",0.30412581641191,25,"1"
"o2f.txt","Fabricated","Terminal digits, incongruent sds",0.75975627887207,25,"1"
"o2f.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"o2f.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"o2f.txt","Fabricated","Multivariate association, M-SD congruent",0.79242579519103,25,"1"
"o2f.txt","Fabricated","Multivariate association, M-SD incongruent",0.564138499531294,25,"1"
"o2f.txt","Fabricated","Multivariate association, M-M across",0.929860522653722,25,"1"
"o2f.txt","Fabricated","Multivariate association, SD-SD across",0.597578057054691,25,"1"
"o2f.txt","Fabricated","Effect size (r)",0.610799633259347,25,"1"
"ojh.txt","Fabricated","Benford, congruent means",2.44666090721901e-64,25,"1"
"ojh.txt","Fabricated","Benford, congruent sds",4.23293589429266e-27,25,"1"
"ojh.txt","Fabricated","Benford, incongruent means",6.47449877241503e-39,25,"1"
"ojh.txt","Fabricated","Benford, incongruent sds",5.27776352974088e-16,25,"1"
"ojh.txt","Fabricated","Terminal digits, congruent means",0.89776259712149,25,"1"
"ojh.txt","Fabricated","Terminal digits, congruent sds",0.249283893976649,25,"1"
"ojh.txt","Fabricated","Terminal digits, incongruent means",0.366917799112752,25,"1"
"ojh.txt","Fabricated","Terminal digits, incongruent sds",0.946307673764427,25,"1"
"ojh.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"ojh.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"1"
"ojh.txt","Fabricated","Multivariate association, M-SD congruent",-0.176320209540282,25,"1"
"ojh.txt","Fabricated","Multivariate association, M-SD incongruent",-0.247916518476782,25,"1"
"ojh.txt","Fabricated","Multivariate association, M-M across",0.674052360804313,25,"1"
"ojh.txt","Fabricated","Multivariate association, SD-SD across",0.0351789457604655,25,"1"
"ojh.txt","Fabricated","Effect size (r)",0.564601855789482,25,"1"
"pkl.txt","Fabricated","Benford, congruent means",8.05285959555624e-25,25,"1"
"pkl.txt","Fabricated","Benford, congruent sds",1.37450801161368e-08,25,"1"
"pkl.txt","Fabricated","Benford, incongruent means",1.25375227636134e-31,25,"1"
"pkl.txt","Fabricated","Benford, incongruent sds",6.18448021795894e-08,25,"1"
"pkl.txt","Fabricated","Terminal digits, congruent means",0.595548507284206,25,"1"
"pkl.txt","Fabricated","Terminal digits, congruent sds",0.129619591332762,25,"1"
"pkl.txt","Fabricated","Terminal digits, incongruent means",0.678685785296075,25,"1"
"pkl.txt","Fabricated","Terminal digits, incongruent sds",0.978072067711645,25,"1"
"pkl.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"pkl.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"1"
"pkl.txt","Fabricated","Multivariate association, M-SD congruent",0.647400834494547,25,"1"
"pkl.txt","Fabricated","Multivariate association, M-SD incongruent",0.75936310316498,25,"1"
"pkl.txt","Fabricated","Multivariate association, M-M across",-0.0162374214912853,25,"1"
"pkl.txt","Fabricated","Multivariate association, SD-SD across",-0.0983503354351973,25,"1"
"pkl.txt","Fabricated","Effect size (r)",0.470887149035162,25,"1"
"sel.txt","Fabricated","Benford, congruent means",2.76469128113581e-16,25,"1"
"sel.txt","Fabricated","Benford, congruent sds",1.74157519552141e-16,25,"1"
"sel.txt","Fabricated","Benford, incongruent means",1.33415009115762e-25,25,"1"
"sel.txt","Fabricated","Benford, incongruent sds",1.5458915682067e-06,25,"1"
"sel.txt","Fabricated","Terminal digits, congruent means",0.514123620231075,25,"1"
"sel.txt","Fabricated","Terminal digits, congruent sds",0.595548507284206,25,"1"
"sel.txt","Fabricated","Terminal digits, incongruent means",0.1626062621903,25,"1"
"sel.txt","Fabricated","Terminal digits, incongruent sds",0.366917799112752,25,"1"
"sel.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"sel.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"1"
"sel.txt","Fabricated","Multivariate association, M-SD congruent",-0.192632485202108,25,"1"
"sel.txt","Fabricated","Multivariate association, M-SD incongruent",0.108515024559082,25,"1"
"sel.txt","Fabricated","Multivariate association, M-M across",0.773555888155627,25,"1"
"sel.txt","Fabricated","Multivariate association, SD-SD across",0.033520901559733,25,"1"
"sel.txt","Fabricated","Effect size (r)",0.789082429355051,25,"1"
"t5g.txt","Fabricated","Benford, congruent means",9.79759592174331e-13,25,"0"
"t5g.txt","Fabricated","Benford, congruent sds",0.0181114456963237,25,"0"
"t5g.txt","Fabricated","Benford, incongruent means",1.90740189792899e-10,25,"0"
"t5g.txt","Fabricated","Benford, incongruent sds",0.0145021329419916,25,"0"
"t5g.txt","Fabricated","Terminal digits, congruent means",0.678685785296075,25,"0"
"t5g.txt","Fabricated","Terminal digits, congruent sds",0.366917799112752,25,"0"
"t5g.txt","Fabricated","Terminal digits, incongruent means",0.834308260193408,25,"0"
"t5g.txt","Fabricated","Terminal digits, incongruent sds",0.678685785296075,25,"0"
"t5g.txt","Fabricated","Variance analysis, congruent sds (maxmin)",1e-04,25,"0"
"t5g.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0.00025,25,"0"
"t5g.txt","Fabricated","Multivariate association, M-SD congruent",0.832400282844706,25,"0"
"t5g.txt","Fabricated","Multivariate association, M-SD incongruent",0.794168828340998,25,"0"
"t5g.txt","Fabricated","Multivariate association, M-M across",0.635572652832046,25,"0"
"t5g.txt","Fabricated","Multivariate association, SD-SD across",0.557739022933591,25,"0"
"t5g.txt","Fabricated","Effect size (r)",0.370570626569516,25,"0"
"tjv.txt","Fabricated","Benford, congruent means",1.18772543435003e-28,25,"1"
"tjv.txt","Fabricated","Benford, congruent sds",0.00155191519918139,25,"1"
"tjv.txt","Fabricated","Benford, incongruent means",6.21291172818495e-27,25,"1"
"tjv.txt","Fabricated","Benford, incongruent sds",1.18554025650594e-07,25,"1"
"tjv.txt","Fabricated","Terminal digits, congruent means",0.89776259712149,25,"1"
"tjv.txt","Fabricated","Terminal digits, congruent sds",0.514123620231075,25,"1"
"tjv.txt","Fabricated","Terminal digits, incongruent means",0.437274188913867,25,"1"
"tjv.txt","Fabricated","Terminal digits, incongruent sds",0.678685785296075,25,"1"
"tjv.txt","Fabricated","Variance analysis, congruent sds (maxmin)",0,25,"1"
"tjv.txt","Fabricated","Variance analysis, incongruent sds (maxmin)",0,25,"1"
"tjv.txt","Fabricated","Multivariate association, M-SD congruent",-0.063969987836229,25,"1"
"tjv.txt","Fabricated","Multivariate association, M-SD incongruent",-0.135456912826105,25,"1"
"tjv.txt","Fabricated","Multivariate association, M-M across",-0.376266242637871,25,"1"
"tjv.txt","Fabricated","Multivariate association, SD-SD across",-0.0895939451488951,25,"1"
"tjv.txt","Fabricated","Effect size (r)",0.476501412353069,25,"1"
"tyo.txt","Fabricated","Benford, congruent means",1.04990897375316e-11,25,"1"
"tyo.txt","Fabricated","Benford, congruent sds",0.0289169663642213,25,"1"
"tyo.txt","Fabricated","Benford, incongruent means",3.48028757159854e-21,25,"1"
"tyo.txt","Fabricated","Benford, incongruent sds",0.0254671006409713,25,"1"
