"SESSION_ID","MC","NC","MI","NI","S","StroopEffect"
7415198,685.714285714286,21,692.595238095238,42,208.880011468279,0.0329421294674593
7415199,808.857142857143,21,897.333333333333,42,265.338384462801,0.333446631384742
7415209,591.857142857143,21,630.724738675958,42,267.717560055229,0.145181346381601
7415212,534.171428571429,21,548.248120300752,42,139.035359588743,0.101245408153446
7415265,489.095238095238,21,593.212543554007,42,301.144143363219,0.345739101202409
7415311,498.809523809524,21,597.428571428571,42,182.523863024747,0.540307694483085
7415350,465.52380952381,21,534.496428571429,42,145.128390491923,0.475252421761391
7415371,482.190476190476,21,524.809523809524,42,162.23962163562,0.262691981091816
7415512,644,21,703.296428571429,42,211.42515114224,0.280460618100899
7415523,513.047619047619,21,615.285714285714,42,146.279895316016,0.698921030926531
7415526,649.871428571429,21,622,42,124.22103770439,-0.224369632443054
7415682,641.809523809524,21,750.52380952381,42,207.310848771677,0.524402299051984
7415709,614.904761904762,21,684.238095238095,42,282.757361620233,0.245204343880015
7415827,777.904761904762,21,725,42,462.171602734075,-0.114469953566581
7415903,660.142857142857,21,758.738095238095,42,263.767461862778,0.373796060359148
7415929,588.621428571429,21,615.833333333333,42,121.89073224878,0.223248349237619
7419584,648.714285714286,21,725.421245421245,42,270.309307556015,0.283774763068653
7419619,536.333333333333,21,580.333333333333,42,121.323215340862,0.362667605506336
7419637,586.271428571429,21,769.754578754579,42,266.078049350179,0.689583942122456
7419676,644.809523809524,21,712.809523809524,42,164.674542869031,0.412935714381073
7419677,518.190476190476,21,564.904761904762,42,105.824870544719,0.441430123881377
7419761,544.571428571429,21,589.919860627178,42,113.071296938848,0.401060510345741
7419763,682.421428571429,21,654.896428571429,42,226.707718947786,-0.121411834267272
7419777,533.121428571429,21,536.03663003663,42,163.10267192696,0.0178734132970361
7419890,685.669172932331,21,657.166666666667,42,153.07292986653,-0.186202134436943
7419891,617.406015037594,21,608.809523809524,42,182.923348335089,-0.0469950463202905
7419930,779.671428571429,21,704.571428571429,42,238.516078324395,-0.314863469698088
7420009,613.271428571429,21,558.380952380952,42,113.416898713561,-0.483970879234709
7420011,579.871428571429,21,577.452380952381,42,201.948580692676,-0.0119785324103315
7420043,564.984962406015,21,600.94425087108,42,220.909391656475,0.16277845045621
7420054,600.47619047619,21,624.895470383275,42,173.249419765172,0.140948696625844
7420080,514.047619047619,21,563.190476190476,42,146.745979462741,0.334883840244049
7420092,481.047619047619,21,451.087912087912,42,122.807164384087,-0.243957322115232
7420112,476.047619047619,21,572.432055749129,42,190.107126275168,0.507000650580554
7420116,457,21,522,42,126.575363245164,0.513528054224119
7420118,473.871428571429,21,515.554006968641,42,148.796090347604,0.280132215166659
7420134,544.921428571429,21,560.666666666667,42,160.916354798607,0.0978473450690817
7420163,667.571428571429,21,714.04181184669,42,188.380835645503,0.246683178339381
7420168,618.47619047619,21,699.166666666667,42,196.716531469016,0.410186554164542
7420187,611.952380952381,21,710.171428571429,42,231.495584114429,0.424280437118392
7420211,566.774436090226,21,603.214285714286,42,150.477719638969,0.242161096748993
7420262,545.047619047619,21,582.724738675958,42,122.568781885791,0.307395725474749
7420288,550.809523809524,21,656.94425087108,42,175.0770956567,0.606217087754702
7420361,569.333333333333,21,732.546428571429,42,261.599577212606,0.623904277587763
7420362,590.190476190476,21,630.748120300752,42,164.690762766879,0.246265445789971
7420363,526.678571428571,21,407.52380952381,42,126.400389483334,-0.942677173636976
7420365,747.521428571429,21,759.212355212355,42,213.417996495305,0.0547794789235769
7420471,595.021428571429,21,574.458646616541,42,168.514308866639,-0.122023952109375
7420472,548.380952380952,21,664.353383458647,42,206.964250661839,0.560350063872542
7420473,603.419642857143,21,906.217142857143,42,563.929583910754,0.536942037869607
7420474,484.857142857143,21,475.285714285714,42,55.9621470706933,-0.171033976936903
7420478,443.571428571429,21,532.946428571429,42,154.674211108125,0.577827417768578
7420512,1097.47142857143,21,1051.85714285714,42,468.792522767197,-0.0973016494483164
7420513,544.666666666667,21,624.554006968641,42,115.831056655288,0.689688435975496
7420515,655.238095238095,21,611.285714285714,42,140.370807669092,-0.313116250324593
7420576,598.300751879699,21,557.928571428571,42,183.252953069639,-0.220308484937679
7420637,817.380952380952,21,810.805860805861,42,252.388173455593,-0.026051504256591
7420667,580.095238095238,21,703.196428571429,42,189.008755977245,0.651298876815056
7420782,546.721428571429,21,512.452380952381,42,231.956566531908,-0.147739070858913
7420948,559.380952380952,21,578.333333333333,42,121.834167047313,0.155558833878028
7421103,546.666666666667,21,646.505226480836,42,170.629565739321,0.585118759352045
7422536,520.619047619048,21,589.996428571429,42,148.702293631092,0.46655219135016
7422555,583.190476190476,21,756.822299651568,42,364.802242451034,0.47596150257875
7422591,510.619047619048,21,586.300751879699,42,140.046700485137,0.540403336876068
7422624,533.761904761905,21,643.896428571429,42,211.305123438256,0.521210853847115
7422627,672,21,757.822299651568,42,258.659443721947,0.331796505925471
7422628,610.571428571429,21,531.880952380952,42,158.991125375524,-0.494936280277379
7422630,491.714285714286,21,600,42,241.835102063083,0.447766735936737
7422676,612.333333333333,21,715.096428571429,42,250.530070836701,0.410182677452231
7422686,668.621428571429,21,788.882783882784,42,276.027653219574,0.435685895629051
7422707,619.761904761905,21,630.190476190476,42,218.653535675951,0.0476945016980045
7422758,669.142857142857,21,606.047619047619,42,191.713605419167,-0.329111947779007
7422970,543.380952380952,21,620.627177700348,42,226.208484421151,0.341482440488749
7422990,541.669172932331,21,529.546428571429,42,187.883166253151,-0.0645227808465197
7423045,726.47619047619,21,772.738095238095,42,239.070567622038,0.19350731970923
7423114,443.428571428571,21,509.871080139373,42,181.948947837708,0.365171162023238
7423117,513.238095238095,21,646.571428571429,42,243.002871646438,0.54869036085849
7423126,533.52380952381,21,688.285714285714,42,267.067839873428,0.579485365348563
7423138,561.921428571429,21,667.239382239382,42,109.696608264165,0.960083956418536
7423141,771.095238095238,21,906.833333333333,42,302.645786513234,0.448504824078097
7423298,552.171428571429,21,670.932330827068,42,192.489253005683,0.616974196747142
7423312,544.380952380952,21,598.163763066202,42,161.719322730038,0.332568859288575
7423322,639.428571428571,21,640.619047619048,42,257.547267471583,0.00462236001244899
7423335,507,21,575.928571428571,42,282.978594230424,0.243582280900174
7423356,590.761904761905,21,712.547619047619,42,246.851687781082,0.493355809637886
7423371,647.471428571429,21,738.02380952381,42,243.624372228072,0.371688514265762
7423399,496.333333333333,21,588.578397212544,42,168.796230324498,0.546487701187853
7423432,685.952380952381,21,727.458646616541,42,335.699993567007,0.123640948643258
7423454,669.952380952381,21,713.642857142857,42,249.932526480926,0.174809084698347
7423546,1044.19047619048,21,1158.52380952381,42,521.311331501895,0.219318718823816
7423574,567.571428571429,21,676.446428571429,42,221.364510362631,0.491835840449966
7423642,564.619047619048,21,706.642857142857,42,686.817359272056,0.206785410424596
7423644,768.238095238095,21,777.071428571429,42,348.15443624261,0.0253718821700663
7423665,1238.77142857143,21,1314.65873015873,42,728.815458622601,0.104124165712294
7423801,987.666666666667,21,1218.48262548263,42,706.996105394473,0.326474158845859
7423839,567.857142857143,21,556.952380952381,42,182.609987618654,-0.0597161307931
7423846,459.619047619048,21,496.142857142857,42,177.654518682167,0.205588970068093
7423937,653.619047619048,21,901.071428571429,42,492.812489202099,0.502122787823469
7424001,650.809523809524,21,608.452380952381,42,187.618067281664,-0.225762600962911
7424023,751.285714285714,21,987.993031358885,42,468.903262905029,0.50481055646037
7424103,585.821428571429,21,634.959706959707,42,313.654380997425,0.156663771862577
7425121,604.285714285714,21,673.761904761905,42,261.107970479309,0.266082227779776
7425130,623.52380952381,21,676.642857142857,42,140.967331065818,0.376818140894262
7425142,819.333333333333,21,958.968641114983,42,213.959197838053,0.652625870692132
7425169,556.571428571429,21,603.166666666667,42,187.379014377505,0.248668391441982
7425257,549,21,655.407665505227,42,154.431723826962,0.689027246917572
7425297,551.248120300752,21,594.146428571429,42,292.228964977714,0.146796907260538
7425414,657.321428571429,21,748.404761904762,42,199.646723949891,0.45622252913198
7425423,563,21,586.571428571429,42,98.1349633833496,0.240193991608784
7425428,688.047619047619,21,877.236933797909,42,317.413335898874,0.596034549759953
7425495,532.071428571429,21,590.38961038961,42,241.053263028809,0.24193068820318
7425499,544.471428571429,21,613.619047619048,42,140.953743101564,0.490569583510776
7425502,571.238095238095,21,596.169172932331,42,159.025846183976,0.156773746485166
7425508,622.521428571429,21,542.671428571429,42,194.030671318813,-0.411532874969019
7425568,758.571428571429,21,715.519841269841,42,277.929736797794,-0.154900975324238
7425579,733.904761904762,21,827.575091575092,42,230.401482065227,0.406552635125027
7425581,529.171428571429,21,503.919860627178,42,158.676651658083,-0.159138522778153
7425593,567.300751879699,21,684.969111969112,42,251.636170567076,0.467613061445979
7425623,572.333333333333,21,772.833333333333,42,482.747880501854,0.415330668653718
7425641,553.714285714286,21,702.578397212544,42,152.787368276348,0.974322112996974
7425642,541.52380952381,21,666.357142857143,42,282.203768078794,0.442351759450918
7425644,1159.2380952381,21,1234.60073260073,42,995.435054648267,0.0757082413470625
7425652,786.714285714286,21,701.216117216117,42,369.394829552676,-0.23145469740793
7425676,719.619047619048,21,734.119047619048,42,269.088510955244,0.0538856153632352
7425709,559.521428571429,21,560.071428571429,42,193.444205740217,0.00284319707532915
7425756,512.333333333333,21,623.04181184669,42,258.003539795098,0.429096742631048
7425759,624.921428571429,21,639.738095238095,42,342.650657805516,0.0432413197790396
7425768,446,21,510.696428571429,42,82.0805581900299,0.788206488820967
7425771,604.380952380952,21,609.52380952381,42,156.725763586436,0.0328143696682056
7425774,497.761904761905,21,671.432055749129,42,190.053762328866,0.913794859197307
7425793,639.190476190476,21,804.59022556391,42,258.887160090739,0.63888741842377
7425795,617.047619047619,21,688.797909407666,42,290.346848962192,0.247119232106389
7425838,622.321428571429,21,627.738095238095,42,217.61775929178,0.0248907381653719
7425891,859.353383458647,21,899.675958188153,42,272.654398802661,0.147888957253505
7426023,674.714285714286,21,700.318681318681,42,288.472317901543,0.088758587966609
7426064,697.666666666667,21,700.671428571429,42,306.640381387168,0.00979897654434528
7426120,694.333333333333,21,602.84668989547,42,338.832051575762,-0.270005871677128
7426251,702.714285714286,21,818.896428571429,42,287.129539890266,0.404633194137897
7426368,558.904761904762,21,493.690476190476,42,192.886621744294,-0.338096468923278
7426624,707.857142857143,21,713.221804511278,42,241.184603277195,0.0222429690006772
7427617,699.095238095238,21,740.334494773519,42,194.579184301691,0.211940741895292
7427703,541.321428571429,21,585.619047619048,42,140.783417526531,0.314650829095487
7427759,626.47619047619,21,737.703296703297,42,186.187557310297,0.597392800216703
7427773,560.952380952381,21,635.380952380952,42,174.720210833586,0.425987188737207
7427800,659.671428571429,21,754.59022556391,42,298.188337521773,0.318318274220065
7427965,754.714285714286,21,734.113553113553,42,428.230908196108,-0.048106599048424
7428043,530.809523809524,21,709.809523809524,42,229.192401012834,0.781003206079144
7428064,713.952380952381,21,829.047619047619,42,189.936222351578,0.605967817356046
7428111,717.428571428571,21,723.642857142857,42,129.364291114929,0.0480371025166813
7428114,1088.80952380952,21,1117.69047619048,42,423.461727448202,0.0682020369467392
7428289,655.821428571429,21,822.241758241758,42,292.842047255105,0.56829383358789
7428303,524.621428571429,21,521,42,190.093370277833,-0.0190507883895987
7428304,508.142857142857,21,553.071428571429,42,145.46806702966,0.30885521713443
7428315,632.952380952381,21,627,42,244.200967744211,-0.0243749277792207
7428326,475.904761904762,21,601.357142857143,42,232.83129884635,0.538812357161524
7428367,505.52380952381,21,574.521428571429,42,96.6091726516543,0.714193250535384
7428391,536.857142857143,21,549.261904761905,42,110.537031025148,0.112222680396941
7428394,494.238095238095,21,557.02380952381,42,189.456158371008,0.33139970125839
7428396,664.238095238095,21,762.754578754579,42,217.372389345376,0.453215257987316
7428424,563.47619047619,21,610.822299651568,42,119.587671872487,0.39591128779446
7428430,767.238095238095,21,772.505226480836,42,402.755475153017,0.0130777396402616
7428444,622.952380952381,21,642.046428571429,42,250.376443356755,0.0762613581495805
7428448,559.904761904762,21,552.142857142857,42,128.820105417019,-0.060253830229201
7428458,620.285714285714,21,723.238095238095,42,183.709298901325,0.560409198489618
7428509,502.714285714286,21,547.505226480836,42,195.136783034548,0.229536123687252
7428512,669.619047619048,21,681.285714285714,42,152.510976832081,0.0764972260292589
7428513,576,21,570.1393728223,42,119.005961304541,-0.0492465008765637
7428580,592.857142857143,21,629.095238095238,42,175.162182181441,0.206883099917984
7428617,667.621428571429,21,750.04181184669,42,318.579107194718,0.25871245607103
7428624,559.857142857143,21,627.968641114983,42,187.168870662022,0.36390398690192
7428643,554.380952380952,21,632.880952380952,42,257.655836250447,0.304669985909795
7428673,841.521428571429,21,874.904761904762,42,326.027269219902,0.102394297916278
7428674,562.52380952381,21,518.773519163763,42,122.214920445426,-0.357978307399733
7428675,565.571428571429,21,491.066202090592,42,142.118214473888,-0.524248258793918
7428713,583.571428571429,21,607.166666666667,42,139.972766351246,0.168570206264471
7428714,628.666666666667,21,662.066202090592,42,199.501065259466,0.16741532372515
7428885,645.952380952381,21,678.452380952381,42,157.560682480099,0.206269733593627
7428912,610.095238095238,21,582.833976833977,42,235.023959082926,-0.115993541116556
7429128,531.142857142857,21,566.446428571429,42,207.150141637886,0.170425041225821
7429290,557.571428571429,21,563.968641114983,42,144.442226618815,0.0442890745546062
7429397,624.142857142857,21,714.166666666667,42,335.179114675259,0.268584185536231
7430534,569.421428571429,21,527.380952380952,42,173.01048668632,-0.242993803414347
7430585,641.071428571429,21,554.357142857143,42,148.067563758356,-0.585639984296643
7430779,530.52380952381,21,581.754578754579,42,102.177307949892,0.501390869055712
7430914,611.809523809524,21,645.188153310105,42,295.988348295691,0.112770079270944
7430918,527.921428571429,21,556.779922779923,42,105.534612858901,0.273450514733756
7430964,643.761904761905,21,650.666666666667,42,204.215991095079,0.0338110735977924
7431017,581.857142857143,21,677.333333333333,42,593.73921377003,0.160804926240177
7431025,673.047619047619,21,654.666666666667,42,145.902437434609,-0.125981119329761
7431165,688.142857142857,21,651.602787456446,42,154.709428087237,-0.236185151339368
7431183,698.095238095238,21,838.017421602787,42,429.044173055148,0.326125355604269
7431207,598.761904761905,21,702.797909407666,42,185.581240646671,0.560595479819187
7434527,874.285714285714,21,1007.37142857143,42,597.03010834733,0.222912902423156
7434594,1112.57142857143,21,1335.1637630662,42,993.64275623724,0.224016461748983
7434600,614.563909774436,21,589.619047619048,42,217.511714400948,-0.114682844664663
7434602,518.071428571429,21,591.271428571429,42,174.63718321913,0.419154722096902
7434663,545.15873015873,21,515.046428571429,42,112.350373711347,-0.26802137449642
7434668,1065.38095238095,21,818.809523809524,42,683.123636851929,-0.360947001786844
7434707,699.52380952381,21,770.357142857143,42,266.095360559741,0.266195296243922
7434710,607.285714285714,21,771.04181184669,42,294.447662073733,0.556146706710713
7434711,561.380952380952,21,588.396428571429,42,166.160166986243,0.162586958598284
7434715,486.285714285714,21,609.749128919861,42,187.451304446964,0.65864260053244
7434719,439.47619047619,21,498.880952380952,42,166.037918481845,0.357778286116356
7434841,641.285714285714,21,750.047619047619,42,264.735544168391,0.41083227076121
7434910,881.52380952381,21,869.993031358885,42,468.11514897755,-0.0246323542190631
7434913,637.142857142857,21,670.04181184669,42,204.91387054472,0.160550160008095
7434957,566.571428571429,21,562.97619047619,42,102.080536894609,-0.0352196236874214
7434999,527.047619047619,21,601,42,359.229154949162,0.205864084063129
7435182,540.380952380952,21,702.446428571429,42,251.623547856844,0.644079131587
7435270,721.571428571429,21,882.627177700348,42,436.58545569787,0.368898567341133
7435392,799.571428571429,21,989.261904761905,42,446.983147847663,0.424379480756454
7436844,843.857142857143,21,1122.37142857143,42,567.148794577981,0.491077982315964
7436847,848.047619047619,21,893.380952380952,42,459.532378246001,0.0986510101994709
7436881,701.333333333333,21,830.700348432056,42,269.234897804248,0.480498687777025
7437001,578.769841269841,21,588.139194139194,42,219.190616395386,0.0427452279820773
7437014,1095.02142857143,21,923.428571428571,42,746.390679027645,-0.22989683816309
7437120,520.666666666667,21,668.021428571429,42,262.249469309292,0.561887741061449
7437123,605.671428571429,21,694.738095238095,42,233.768775846027,0.381003264205528
7437180,762,21,795.452380952381,42,278.358531563547,0.120177315078069
7437184,999.095238095238,21,1236.28571428571,42,498.019314590226,0.476267625053134
7437194,698.380952380952,21,704.344322344322,42,312.546388536916,0.0190799515914598
7437254,846.857142857143,21,1103.87142857143,42,1058.16975458014,0.242885685025333
7437457,697.380952380952,21,770.84668989547,42,305.275996701049,0.240653501449252
7437558,612.952380952381,21,637.047619047619,42,142.198123038233,0.169448355438275
7437585,959.761904761905,21,978.809523809524,42,143.249142923386,0.132968467796043
7437628,959.666666666667,21,1089.64285714286,42,480.782622243681,0.270342945985916
7437651,641.044642857143,21,506.456445993031,42,113.195223049841,-1.18899184292301
7437677,696.428571428571,21,627.261904761905,42,177.340189338842,-0.390022515057265
7437678,710.952380952381,21,907.212543554007,42,503.818481074311,0.389545381866765
7437696,1026.52380952381,21,1750.80487804878,41,1274.43542938433,0.568315233416625
7437724,2010.61904761905,21,2466.39682539683,42,1513.8247313926,0.301076979604169
7437746,604.571428571429,21,680.942084942085,42,249.294076544392,0.306347657470542
7437782,579.761904761905,21,638.505226480836,42,219.509228570955,0.267612082195181
7437796,524.619047619048,21,620.062271062271,42,140.303158450501,0.680264254185666
7437797,620.071428571429,21,595.578397212544,42,163.841491772474,-0.149492238467277
7437807,857.721428571429,21,785.496428571429,42,367.400211287687,-0.196583991464951
7437886,563.121428571429,21,581.738095238095,42,124.622280713939,0.149384737303916
7437914,596.809523809524,21,577.993031358885,42,249.163801438166,-0.0755185638605231
7437937,565.285714285714,21,616.78021978022,42,143.086284268489,0.359884287706295
7438050,823.47619047619,21,861.480836236934,42,346.274135386477,0.109753059431731
7438052,511.238095238095,21,576.651567944251,42,194.913551869217,0.33560248673754
7438080,639.021428571429,21,759.404761904762,42,299.493840587705,0.401955957081127
7438089,619.857142857143,21,1027.28571428571,42,450.286928493766,0.904819895153167
7438097,694.380952380952,21,906.395604395604,42,421.448738932771,0.503061540892337
7438101,713.047619047619,21,829.328571428571,42,198.216613324596,0.586635753838317
7438106,533.321428571429,21,542.546428571429,42,251.944687230608,0.0366151797102841
7438163,665.190476190476,21,903.116541353383,42,338.56608881174,0.702746296883875
7438220,1073.92142857143,21,979.446886446886,42,767.764585911905,-0.123051445531746
7438244,566.095238095238,21,581.627177700348,42,250.942701211612,0.0618943668419858
7438247,702.285714285714,21,797.238095238095,42,207.510639829868,0.457578372994414
7438372,675.714285714286,21,729.546428571429,42,285.180184628803,0.188765369260182
7438377,544.238095238095,21,707.596428571429,42,313.898293715997,0.520418035407143
7438383,750.827067669173,21,646.749128919861,42,312.929668006477,-0.332592110592589
7438428,814.821428571429,21,795.602787456446,42,278.391083959985,-0.0690346861745939
7440002,526.571428571429,21,641.511278195489,42,128.254822348072,0.896183453532252
7440119,660.238095238095,21,657.428571428571,42,159.370870126104,-0.0176288415022185
7440263,636.821428571429,21,636.236933797909,42,135.041545924516,-0.0043282589037146
7440334,599.471428571429,21,626.809523809524,42,144.269376839304,0.189493403499941
7440424,565.47619047619,21,610.432055749129,42,157.024346601731,0.286298693456514
7440459,543.238095238095,21,615.642857142857,42,175.042287334663,0.413641543465045
7440466,544.47619047619,21,726.627177700348,42,308.723163269082,0.590013996019456
7440468,539.571428571429,21,599.554006968641,42,137.675686520571,0.435680256355577
7440469,434.171428571429,21,483.114982578397,42,204.342091023691,0.239517731084068
7440534,599.190476190476,21,787.472527472528,42,254.01401880883,0.74122700851307
7440546,565.952380952381,21,638.968641114983,42,164.666193599805,0.443419857873536
7440552,657.142857142857,21,576.238095238095,42,155.84474891856,-0.519136913281823
7440600,505.047619047619,21,537.346428571429,42,125.773953709399,0.256800462824251
7440744,798.380952380952,21,977.575091575092,42,504.043917914343,0.355512948029643
7440825,607.238095238095,21,688.119047619048,42,348.65576915649,0.231979389231474
7440827,528.952380952381,21,542.03663003663,42,132.813134943647,0.0985162280056172
7440828,488.142857142857,21,626.921428571429,42,208.692946458761,0.664989276271466
7440830,523.52380952381,21,544.212543554007,42,180.271624335209,0.114764229292833
7440832,627.771428571429,21,621.754578754579,42,179.099285486995,-0.0335950520432797
7441049,697.857142857143,21,821.809523809524,42,612.003317327502,0.202535472346223
7441050,629.190476190476,21,765.621428571429,42,207.728532391193,0.656775219130835
7441079,937.071428571429,21,753.805860805861,42,461.812556695806,-0.396839724490826
7441093,610.380952380952,21,712.896428571429,42,292.942740446538,0.349950560420818
7441094,419.142857142857,21,589.785714285714,42,98.7620580372043,1.72781795493341
7441095,576.047619047619,21,511.749128919861,42,233.806722644314,-0.275007020330953
7441326,711.761904761905,21,683.996428571429,42,279.217329225624,-0.0994403759518809
7441337,510.238095238095,21,564.357142857143,42,127.896483519571,0.42314726824187
7442204,672.248120300752,21,853.795238095238,42,177.61451704933,1.02214121238786
7442206,693.904761904762,21,648.285714285714,42,341.858953796496,-0.133444062565651
7443365,515.761904761905,21,560.309523809524,42,182.204584181276,0.244492306534387
7443367,532.047619047619,21,507.805860805861,42,200.375171299198,-0.120981846625901
7443448,591.050420168067,21,609.293436293436,42,122.375434749172,0.149074168053098
7443452,520.761904761905,21,793.721804511278,42,295.213677083814,0.924618067989706
7443469,781.714285714286,21,757.880952380952,42,265.474835675354,-0.0897762429071762
7443534,531.571428571429,21,662.482625482626,42,239.673348350989,0.546206734340293
7443575,579.827067669173,21,670.546428571429,42,183.114367050273,0.495424593731355
7443696,848.285714285714,21,911.571428571429,42,312.048042574083,0.20280759899556
7443906,684.421428571429,21,816.968641114983,42,264.422110382276,0.501271290634245
7443907,577.761904761905,21,644.309523809524,42,139.459959806193,0.477180827673406
7443910,579.190476190476,21,649.652014652015,42,198.582729775204,0.354822086197027
7443949,565.190476190476,21,643.344322344322,42,156.394705648248,0.499721814941895
7443950,587.121428571429,21,582.908424908425,42,125.337260975719,-0.0336133375678277
7444045,601.428571428571,21,615.119047619048,42,162.502682635701,0.0842476934437293
7444050,588.571428571429,21,653.285714285714,42,140.689251322864,0.45998031196978
7444171,514,21,555.595238095238,42,96.293939505341,0.43196112142583
7444184,1050.90476190476,21,1398.52961672474,42,465.166000461333,0.747313549303294
7444248,514.857142857143,21,599.357142857143,42,228.395021211684,0.369973038605262
7444275,612.47619047619,21,650.428571428571,42,129.435429716712,0.293214779256694
7444329,569.666666666667,21,647.236933797909,42,145.91887954518,0.531598566087023
7444331,524.761904761905,21,569.996428571429,42,133.196288860164,0.339607989056011
7444336,536.371428571429,21,574.952380952381,42,221.088765431205,0.174504354871697
7444337,587.571428571429,21,681.521428571429,42,136.393001358839,0.688818334254743
7444367,588.333333333333,21,577.114982578397,42,102.700219123098,-0.10923395150199
7444370,510.238095238095,21,545.809523809524,42,142.016290361742,0.25047428348411
7444388,550.619047619048,21,639.596428571429,42,184.935970310684,0.481125336530817
7444389,564.952380952381,21,651.142857142857,42,155.141104858753,0.555561830431383
7444438,588.809523809524,21,711.59022556391,42,175.739255141756,0.698652680958207
7444441,505.333333333333,21,552.37969924812,42,118.340559482802,0.39755064637517
7444444,701.238095238095,21,833.97619047619,42,239.122805967656,0.555104289199624
7444492,629.921428571429,21,567.066202090592,42,178.641759233603,-0.351850691296893
7444521,629.821428571429,21,662.139194139194,42,86.0254879115873,0.375676632034685
7444524,569.171428571429,21,734.169172932331,42,205.011209909965,0.804823035937228
7444525,533.037593984962,21,587.484962406015,42,149.70822081117,0.36368990377441
7444527,556.380952380952,21,620.52380952381,42,230.708226368905,0.278025877760822
7444528,674.904761904762,21,588.309523809524,42,195.349854866112,-0.443282838139749
7444574,481.571428571429,21,597.095238095238,42,225.444409492969,0.512427031495818
7444575,515.285714285714,21,546.571428571429,42,141.839397723424,0.220571398270591
7444577,679.190476190476,21,789.190476190476,42,249.605809042647,0.440694871733558
7444578,597.142857142857,21,554.285714285714,42,157.626355019109,-0.271890718096902
7444738,814.571428571429,21,855.472527472528,42,437.928789623187,0.0933966888459012
7444739,666.619047619048,21,781.212543554007,42,190.275419655889,0.602250654037186
7444742,549.142857142857,21,655.310104529617,42,159.408713758723,0.666006549349942
7446487,610,21,777.761904761905,42,287.520838310682,0.583477377666201
7446584,663.619047619048,21,1017.11904761905,42,938.920870426075,0.376496051088506
7446786,687.666666666667,21,784.785714285714,42,277.434306953663,0.350061420613236
7446788,725.714285714286,21,746.166666666667,42,224.868503419232,0.0909526262744352
7446937,658,21,692.02380952381,42,215.081591824668,0.15819024415416
7446938,619.52380952381,21,749.603174603175,42,224.976909146523,0.578189848784201
7446957,470.190476190476,21,579.984962406015,42,110.951945937972,0.989567918681843
7447121,579.47619047619,21,671.724738675958,42,201.092016107946,0.458737994601678
7447123,832.47619047619,21,919.906015037594,42,369.60377160364,0.2365501417425
7451128,486.190476190476,21,544.114982578397,42,132.088696904069,0.438527351284187
7451145,613.421428571429,21,651.857142857143,42,112.516405088953,0.341600980366621
7451242,443.333333333333,21,522.595238095238,42,127.452273127015,0.621894791024361
7451250,562.221428571429,21,557.675958188153,42,123.718203951848,-0.0367405138296731
7451266,557.904761904762,21,591.357142857143,42,147.518304903554,0.226767660964188
7451394,523.952380952381,21,508.97619047619,42,94.4440384317046,-0.158572110266338
7451397,507.857142857143,21,581.833333333333,42,425.126263585019,0.174009927903211
7451583,546.047619047619,21,638.666666666667,42,186.090349087623,0.497710107338434
7451584,601.714285714286,21,727.547619047619,42,342.218452193942,0.367698855881743
7451666,547.571428571429,21,661.578397212544,42,208.656101248079,0.546386939845904
7451668,785.904761904762,21,954.238095238095,42,579.754327615711,0.29035287071615
7451743,737.809523809524,21,879.456445993031,42,249.474461897566,0.567781251459991
7451820,484.285714285714,21,500.833333333333,42,107.892243943313,0.153371720179564
7451822,486.761904761905,21,544.968641114983,42,222.325181918449,0.261809012595022
7451824,758.571428571429,21,811.480836236934,42,392.465728057406,0.134812810095271
7451953,752.571428571429,21,1177.14642857143,42,777.2320686414,0.546265416894282
7451954,570.428571428571,21,659.188153310105,42,144.045163021715,0.616192727472234
7451981,499.321428571429,21,511.52380952381,42,119.679385062275,0.101958920878742
7452008,497.666666666667,21,486.904761904762,42,100.469361886753,-0.107116284604607
7452023,520.571428571429,21,571.190476190476,42,153.42843507714,0.329919597978025
7452028,518.952380952381,21,561.334494773519,42,193.368815847743,0.219177604389476
7452090,578.406015037594,21,562.310104529617,42,135.99319835933,-0.11835820248486
7452161,784.380952380952,21,772.571428571429,42,181.998393560428,-0.0648880661993469
7452213,497.142857142857,21,515.642857142857,42,103.016261970694,0.179583297297884
7452235,523.721428571429,21,560.646428571429,42,168.716226166162,0.218858617449362
7452317,557.857142857143,21,656.480836236934,42,135.908145676936,0.725664329305375
7452323,549.142857142857,21,574.02380952381,42,81.8482479267826,0.303988820911715
7452365,762.095238095238,21,877.334494773519,42,417.931747772139,0.275737024747665
7452371,636.616541353383,21,634.928571428571,42,142.494547877676,-0.0118458562096078
7452456,894.714285714286,21,1081.8007518797,42,509.986278336167,0.366846078243093
7452487,651.761904761905,21,701.432055749129,42,277.24902657952,0.179153563134253
7452505,569.142857142857,21,676.196428571429,42,191.542099696866,0.558903612302434
7452756,888.321428571429,21,756.5,42,433.322688176885,-0.304210769867693
7453912,799.857142857143,21,849.212543554007,42,209.880483352878,0.235159553229546
7453963,561.714285714286,21,516.119047619048,42,159.786028841075,-0.285351844751005
7454047,663.904761904762,21,772.095238095238,42,220.892322933082,0.489788303884384
7454233,697.428571428571,21,673.952380952381,42,154.214183319556,-0.152231072206531
7454295,537.809523809524,21,576.190476190476,42,156.760505609007,0.244838151241246
7454365,583.809523809524,21,685.1393728223,42,194.041928363389,0.522205947278631
7454384,720.095238095238,21,850.407665505227,42,281.446644868944,0.46300934754674
